iter,azimuth,elevation,edge_score
1,4.718051570509987,-0.30801699837634144,0.022378908663396233
2,4.718051570509987,-0.30801699837634144,0.022378908663396233
3,4.718051570509987,-0.30801699837634144,0.022378908663396233
4,4.718051570509987,-0.30801699837634144,0.022378908663396233
5,4.718051570509987,-0.30801699837634144,0.022378908663396233
6,4.718051570509987,-0.30801699837634144,0.022378908663396233
7,4.718051570509987,-0.30801699837634144,0.022378908663396233
8,4.718051570509987,-0.30801699837634144,0.022378908663396233
9,4.718051570509987,-0.30801699837634144,0.022378908663396233
10,4.718051570509987,-0.30801699837634144,0.022378908663396233
11,4.718051570509987,-0.30801699837634144,0.022378908663396233
12,4.718051570509987,-0.30801699837634144,0.022378908663396233
13,4.718051570509987,-0.30801699837634144,0.022378908663396233
14,4.718051570509987,-0.30801699837634144,0.022378908663396233
15,4.718051570509987,-0.30801699837634144,0.022378908663396233
16,4.718051570509987,-0.30801699837634144,0.022378908663396233
17,4.718051570509987,-0.30801699837634144,0.022378908663396233
18,4.718051570509987,-0.30801699837634144,0.022378908663396233
19,4.718051570509987,-0.30801699837634144,0.022378908663396233
20,4.718051570509987,-0.30801699837634144,0.022378908663396233
21,4.718051570509987,-0.30801699837634144,0.022378908663396233
22,4.718051570509987,-0.30801699837634144,0.022378908663396233
23,4.718051570509987,-0.30801699837634144,0.022378908663396233
24,4.718051570509987,-0.30801699837634144,0.022378908663396233
25,4.718051570509987,-0.30801699837634144,0.022378908663396233
26,4.718051570509987,-0.30801699837634144,0.022378908663396233
27,4.718051570509987,-0.30801699837634144,0.022378908663396233
28,4.718051570509987,-0.30801699837634144,0.022378908663396233
29,4.718051570509987,-0.30801699837634144,0.022378908663396233
30,4.718051570509987,-0.30801699837634144,0.022378908663396233
31,4.718051570509987,-0.30801699837634144,0.022378908663396233
32,4.718051570509987,-0.30801699837634144,0.022378908663396233
33,4.718051570509987,-0.30801699837634144,0.022378908663396233
34,4.718051570509987,-0.30801699837634144,0.022378908663396233
35,4.718051570509987,-0.30801699837634144,0.022378908663396233
36,4.718051570509987,-0.30801699837634144,0.022378908663396233
37,4.718051570509987,-0.30801699837634144,0.022378908663396233
38,4.718051570509987,-0.30801699837634144,0.022378908663396233
39,4.718051570509987,-0.30801699837634144,0.022378908663396233
40,4.718051570509987,-0.30801699837634144,0.022378908663396233
41,4.718051570509987,-0.30801699837634144,0.022378908663396233
42,4.718051570509987,-0.30801699837634144,0.022378908663396233
43,4.718051570509987,-0.30801699837634144,0.022378908663396233
44,4.718051570509987,-0.30801699837634144,0.022378908663396233
45,4.718051570509987,-0.30801699837634144,0.022378908663396233
46,4.718051570509987,-0.30801699837634144,0.022378908663396233
47,4.718051570509987,-0.30801699837634144,0.022378908663396233
48,4.718051570509987,-0.30801699837634144,0.022378908663396233
49,4.718051570509987,-0.30801699837634144,0.022378908663396233
50,4.718051570509987,-0.30801699837634144,0.022378908663396233
51,4.718051570509987,-0.30801699837634144,0.022378908663396233
52,4.718051570509987,-0.30801699837634144,0.022378908663396233
53,4.718051570509987,-0.30801699837634144,0.022378908663396233
54,4.718051570509987,-0.30801699837634144,0.022378908663396233
55,4.718051570509987,-0.30801699837634144,0.022378908663396233
56,4.718051570509987,-0.30801699837634144,0.022378908663396233
57,4.718051570509987,-0.30801699837634144,0.022378908663396233
58,4.718051570509987,-0.30801699837634144,0.022378908663396233
59,4.718051570509987,-0.30801699837634144,0.022378908663396233
60,4.718051570509987,-0.30801699837634144,0.022378908663396233
61,4.808730402803116,-0.3011596872903586,0.021950566602892976
62,4.808730402803116,-0.3011596872903586,0.021950566602892976
63,4.808730402803116,-0.3011596872903586,0.021950566602892976
64,4.808730402803116,-0.3011596872903586,0.021950566602892976
65,4.805287509495895,-0.27338069526529885,0.023434392783283978
66,4.805287509495895,-0.27338069526529885,0.023434392783283978
67,4.805287509495895,-0.27338069526529885,0.023434392783283978
68,4.805287509495895,-0.27338069526529885,0.023434392783283978
69,4.805287509495895,-0.27338069526529885,0.023434392783283978
70,4.805287509495895,-0.27338069526529885,0.023434392783283978
71,4.805287509495895,-0.27338069526529885,0.023434392783283978
72,4.805287509495895,-0.27338069526529885,0.023434392783283978
73,4.805287509495895,-0.27338069526529885,0.023434392783283978
74,4.805287509495895,-0.27338069526529885,0.023434392783283978
75,4.805287509495895,-0.27338069526529885,0.023434392783283978
76,4.805287509495895,-0.27338069526529885,0.023434392783283978
77,4.805287509495895,-0.27338069526529885,0.023434392783283978
78,4.805287509495895,-0.27338069526529885,0.023434392783283978
79,4.814358845025726,-0.28911439895169105,0.022661974972172438
80,4.814358845025726,-0.28911439895169105,0.022661974972172438
81,4.814358845025726,-0.28911439895169105,0.022661974972172438
82,4.814358845025726,-0.28911439895169105,0.022661974972172438
83,4.814358845025726,-0.28911439895169105,0.022661974972172438
84,4.814358845025726,-0.28911439895169105,0.022661974972172438
85,4.814358845025726,-0.28911439895169105,0.022661974972172438
86,4.814358845025726,-0.28911439895169105,0.022661974972172438
87,4.814358845025726,-0.28911439895169105,0.022661974972172438
88,4.814358845025726,-0.28911439895169105,0.022661974972172438
89,4.814358845025726,-0.28911439895169105,0.022661974972172438
90,4.814358845025726,-0.28911439895169105,0.022661974972172438
91,4.803024076378331,-0.29320661974596757,0.02231762491112229
92,4.803024076378331,-0.29320661974596757,0.02231762491112229
93,4.803024076378331,-0.29320661974596757,0.02231762491112229
94,4.803024076378331,-0.29320661974596757,0.02231762491112229
95,4.803024076378331,-0.29320661974596757,0.02231762491112229
96,4.803024076378331,-0.29320661974596757,0.02231762491112229
97,4.803024076378331,-0.29320661974596757,0.02231762491112229
98,4.803024076378331,-0.29320661974596757,0.02231762491112229
99,4.803024076378331,-0.29320661974596757,0.02231762491112229
100,4.804972632460177,-0.296158189709446,0.02254445098593218
101,4.804972632460177,-0.296158189709446,0.02254445098593218
102,4.804972632460177,-0.296158189709446,0.02254445098593218
103,4.804972632460177,-0.296158189709446,0.02254445098593218
104,4.804972632460177,-0.296158189709446,0.02254445098593218
105,4.804972632460177,-0.296158189709446,0.02254445098593218
106,4.804972632460177,-0.296158189709446,0.02254445098593218
107,4.804972632460177,-0.296158189709446,0.02254445098593218
108,4.804972632460177,-0.296158189709446,0.02254445098593218
109,4.80572404053939,-0.2789306042022137,0.022995165546586357
110,4.80572404053939,-0.2789306042022137,0.022995165546586357
111,4.80572404053939,-0.2789306042022137,0.022995165546586357
112,4.821244622649053,-0.2656672884765612,0.023953193141630403
113,4.821244622649053,-0.2656672884765612,0.023953193141630403
114,4.821244622649053,-0.2656672884765612,0.023953193141630403
115,4.821244622649053,-0.2656672884765612,0.023953193141630403
116,4.821244622649053,-0.2656672884765612,0.023953193141630403
117,4.821244622649053,-0.2656672884765612,0.023953193141630403
118,4.821244622649053,-0.2656672884765612,0.023953193141630403
119,4.846185785687768,-0.28674258125749175,0.02313367502753256
120,4.846185785687768,-0.28674258125749175,0.02313367502753256
121,4.846185785687768,-0.28674258125749175,0.02313367502753256
122,4.846185785687768,-0.28674258125749175,0.02313367502753256
123,4.846185785687768,-0.28674258125749175,0.02313367502753256
124,4.846185785687768,-0.28674258125749175,0.02313367502753256
125,4.846185785687768,-0.28674258125749175,0.02313367502753256
126,4.846185785687768,-0.28674258125749175,0.02313367502753256
127,4.859403122326188,-0.2858269668136571,0.023220025481633672
128,4.859403122326188,-0.2858269668136571,0.023220025481633672
129,4.859403122326188,-0.2858269668136571,0.023220025481633672
130,4.859403122326188,-0.2858269668136571,0.023220025481633672
131,4.859403122326188,-0.2858269668136571,0.023220025481633672
132,4.859403122326188,-0.2858269668136571,0.023220025481633672
133,4.859403122326188,-0.2858269668136571,0.023220025481633672
134,4.859403122326188,-0.2858269668136571,0.023220025481633672
135,4.859403122326188,-0.2858269668136571,0.023220025481633672
136,4.859403122326188,-0.2858269668136571,0.023220025481633672
137,4.8556581253945374,-0.2927132930601055,0.022900834142331933
138,4.8556581253945374,-0.2927132930601055,0.022900834142331933
139,4.8556581253945374,-0.2927132930601055,0.022900834142331933
140,4.8556581253945374,-0.2927132930601055,0.022900834142331933
141,4.8556581253945374,-0.2927132930601055,0.022900834142331933
142,4.8556581253945374,-0.2927132930601055,0.022900834142331933
143,4.8556581253945374,-0.2927132930601055,0.022900834142331933
144,4.8556581253945374,-0.2927132930601055,0.022900834142331933
145,4.8556581253945374,-0.2927132930601055,0.022900834142331933
146,4.8556581253945374,-0.2927132930601055,0.022900834142331933
147,4.8556581253945374,-0.2927132930601055,0.022900834142331933
148,4.850836744148152,-0.2877243665197893,0.022628371312653814
149,4.856021248766283,-0.2916243531216776,0.022686080959560862
150,4.856021248766283,-0.2916243531216776,0.022686080959560862
151,4.856021248766283,-0.2916243531216776,0.022686080959560862
152,4.856021248766283,-0.2916243531216776,0.022686080959560862
153,4.858151848162246,-0.29105909925472934,0.022600522661282613
154,4.858151848162246,-0.29105909925472934,0.022600522661282613
155,4.858151848162246,-0.29105909925472934,0.022600522661282613
156,4.856690020587857,-0.2932618767379448,0.022625857544043008
157,4.857848513338068,-0.29330051060476126,0.022481882819751532
158,4.857848513338068,-0.29330051060476126,0.022481882819751532
159,4.857848513338068,-0.29330051060476126,0.022481882819751532
160,4.851857463412097,-0.2920344005900669,0.022803280855538864
161,4.851857463412097,-0.2920344005900669,0.022803280855538864
162,4.851857463412097,-0.2920344005900669,0.022803280855538864
163,4.850850257502191,-0.2871452110472859,0.02286059656539662
164,4.850850257502191,-0.2871452110472859,0.02286059656539662
165,4.850850257502191,-0.2871452110472859,0.02286059656539662
166,4.850850257502191,-0.2871452110472859,0.02286059656539662
167,4.836571147765332,-0.2824451679053427,0.022889749362565347
168,4.836571147765332,-0.2824451679053427,0.022889749362565347
169,4.836571147765332,-0.2824451679053427,0.022889749362565347
170,4.836571147765332,-0.2824451679053427,0.022889749362565347
171,4.829336344113089,-0.2893649674394599,0.022567807276267778
172,4.829336344113089,-0.2893649674394599,0.022567807276267778
173,4.829336344113089,-0.2893649674394599,0.022567807276267778
174,4.830060073213187,-0.2809995589494055,0.02312179759968758
175,4.828877295866184,-0.2918274777018714,0.02287498455073036
176,4.828877295866184,-0.2918274777018714,0.02287498455073036
177,4.828877295866184,-0.2918274777018714,0.02287498455073036
178,4.824940042415982,-0.2951774077192642,0.022042528732730847
179,4.824940042415982,-0.2951774077192642,0.022042528732730847
180,4.824940042415982,-0.2951774077192642,0.022042528732730847
181,4.824940042415982,-0.2951774077192642,0.022042528732730847
182,4.824940042415982,-0.2951774077192642,0.022042528732730847
183,4.824940042415982,-0.2951774077192642,0.022042528732730847
184,4.825167554242481,-0.30056377455679156,0.022624875077534034
185,4.82810808480872,-0.2917019182955654,0.02255049563774443
186,4.82810808480872,-0.2917019182955654,0.02255049563774443
187,4.82810808480872,-0.2917019182955654,0.02255049563774443
188,4.82810808480872,-0.2917019182955654,0.02255049563774443
189,4.82810808480872,-0.2917019182955654,0.02255049563774443
190,4.827874694055762,-0.2950673609044114,0.022230767223562053
191,4.81887022219564,-0.28536557952037134,0.022840560444522193
192,4.81887022219564,-0.28536557952037134,0.022840560444522193
193,4.81887022219564,-0.28536557952037134,0.022840560444522193
194,4.81887022219564,-0.28536557952037134,0.022840560444522193
195,4.81887022219564,-0.28536557952037134,0.022840560444522193
196,4.81887022219564,-0.28536557952037134,0.022840560444522193
197,4.81887022219564,-0.28536557952037134,0.022840560444522193
198,4.81887022219564,-0.28536557952037134,0.022840560444522193
199,4.81887022219564,-0.28536557952037134,0.022840560444522193
200,4.81887022219564,-0.28536557952037134,0.022840560444522193
