iter,azimuth,elevation,edge_score,mad_raw,score_raw,mad_blur,score_blur
29,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
30,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
31,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
32,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
33,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
34,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
35,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
36,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
37,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
38,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
39,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
40,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
41,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
42,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
43,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
44,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
45,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
46,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
47,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
48,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
49,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
50,3.1498904410815647,-0.002466016470029947,0.5802695161447942,0.0,1.0,0.0,1.0
51,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
52,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
53,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
54,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
55,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
56,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
57,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
58,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
59,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
60,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
61,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
62,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
63,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
64,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
65,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
66,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
67,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
68,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
69,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
70,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
71,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
72,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
73,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
74,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
75,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
76,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
77,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
78,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
79,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
80,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
81,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
82,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
83,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
84,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
85,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
86,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
87,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
88,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
89,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
90,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
91,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
92,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
93,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
94,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
95,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
96,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
97,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
98,3.1450242713977388,0.002349379776188964,0.6100068923577319,0.0,1.0,0.0,1.0
99,3.1454186915533957,-0.0007314941602203505,0.610737044514818,0.0,1.0,0.0,1.0
100,3.1454186915533957,-0.0007314941602203505,0.610737044514818,0.0,1.0,0.0,1.0
101,3.1454186915533957,-0.0007314941602203505,0.610737044514818,0.0,1.0,0.0,1.0
102,3.1454186915533957,-0.0007314941602203505,0.610737044514818,0.0,1.0,0.0,1.0
103,3.1454186915533957,-0.0007314941602203505,0.610737044514818,0.0,1.0,0.0,1.0
104,3.1454186915533957,-0.0007314941602203505,0.610737044514818,0.0,1.0,0.0,1.0
105,3.1454186915533957,-0.0007314941602203505,0.610737044514818,0.0,1.0,0.0,1.0
106,3.1454186915533957,-0.0007314941602203505,0.610737044514818,0.0,1.0,0.0,1.0
107,3.143612656408637,0.0007358143936906363,0.621026435852068,0.0,1.0,0.0,1.0
108,3.143612656408637,0.0007358143936906363,0.621026435852068,0.0,1.0,0.0,1.0
109,3.143612656408637,0.0007358143936906363,0.621026435852068,0.0,1.0,0.0,1.0
110,3.143612656408637,0.0007358143936906363,0.621026435852068,0.0,1.0,0.0,1.0
111,3.143612656408637,0.0007358143936906363,0.621026435852068,0.0,1.0,0.0,1.0
112,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
113,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
114,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
115,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
116,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
117,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
118,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
119,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
120,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
121,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
122,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
123,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
124,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
125,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
126,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
127,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
128,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
129,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
130,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
131,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
132,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
133,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
134,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
135,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
136,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
137,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
138,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
139,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
140,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
141,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
142,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
143,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
144,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
145,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
146,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
147,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
148,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
149,3.1400230691256312,-0.0007205492478605884,0.6210396009101146,0.0,1.0,0.0,1.0
150,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
151,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
152,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
153,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
154,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
155,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
156,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
157,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
158,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
159,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
160,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
161,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
162,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
163,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
164,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
165,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
166,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
167,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
168,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
169,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
170,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
171,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
172,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
173,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
174,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
175,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
176,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
177,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
178,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
179,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
180,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
181,3.1413742807728586,-7.940313393896249e-5,0.6227625881783165,0.0,1.0,0.0,1.0
182,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
183,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
184,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
185,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
186,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
187,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
188,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
189,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
190,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
191,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
192,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
193,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
194,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
195,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
196,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
197,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
198,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
199,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
200,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
201,3.141470829747155,-9.856089700659691e-5,0.6245562160609671,0.0,1.0,0.0,1.0
