iter,azimuth,elevation,edge_score
1,5.185327945683419,0.1006975898342754,0.031497406677965516
2,4.629502086104467,0.15551974732279666,0.10233773930718591
3,4.314022300474906,-0.4777202669371,0.04370289416785021
4,4.400878399650359,-0.677656340437875,0.028520533372576727
5,4.374467253790357,-0.43320448268117007,0.061787143351309755
6,4.16210425121836,0.44253367268759247,0.04198232577895956
7,4.396151404655917,0.27597734450110856,0.044807728930550954
8,4.511652653055402,0.9179418076545464,0.03001295225985382
9,3.292991940054098,0.26073266750809515,0.07395060819076936
10,4.8834431355810555,0.5959354708897279,0.037402056646092995
11,4.954900635147795,-0.5543560832112648,0.0379537718749667
12,5.100050389896665,0.35685150338886873,0.035215816686605395
13,5.07807781928066,-0.5896893493629987,0.03132115201194086
14,5.718935491998367,0.34802197442014043,0.050642017147440065
15,5.796152726118066,-0.696207221722471,0.035532859663247124
16,4.931329346729121,-1.1749896194345335,0.03072545944513058
17,4.849342951414819,-0.6294855190373537,0.03428004250694513
18,5.202861112085709,0.10685688571478372,0.02802713751783295
19,5.755534736259891,0.5313039658421282,0.03739867156005181
20,6.26025019310432,1.4377141501046662,0.07491568003316498
21,5.881713350927917,0.6272894361395177,0.03120701193992982
22,5.525711339934912,0.9627655208829733,0.03567561692736807
23,5.546550028641823,0.5847334099058855,0.02768872710004796
24,4.761446736357107,-0.11225060950570476,0.12353131420472883
25,4.670845834948709,0.05193625186132607,0.22327408061645984
26,4.892118508229978,-0.17461212311798857,0.09324041268081198
27,4.479484274627147,0.10371560299739643,0.06272969742705892
28,4.876022183169985,-0.07441247171601839,0.08697565273412068
29,5.863939419907757,-0.5382159816530137,0.0360052739707637
30,6.0348891854968,-0.9982941528334083,0.03237091884729839
31,5.344618701412978,-1.2514010217415479,0.028728916829667737
32,5.130059404977391,-0.7010724556388339,0.02905964831727028
33,5.4751505837853784,-0.5103538170358577,0.027769373677564043
34,6.0299769138341,-0.3818905902471261,0.050198719348323005
35,5.31818925772316,-0.8204699304087313,0.03369481145539802
36,4.705830895711806,-0.5396116045341788,0.02782062063017026
37,4.85916543965139,-1.1045819128442054,0.04638179159210054
38,4.7860043574773306,0.10642800919210549,0.15026011129803812
39,3.8129270934336774,-0.04834759582042919,0.02277104220154917
40,3.9244538678631486,0.38131368566818163,0.0395151923738667
41,3.735204716610217,0.3469459505187548,0.056775853579909316
42,3.752841848639542,-0.8455183260807098,0.03392067886805579
43,3.952941202031588,-1.1373680692059278,0.03635340753908692
44,3.621982691040511,-0.9028921214939785,0.033857555872091535
45,3.7180983699179646,-1.0104862612352334,0.036412547544531194
46,3.5450667065696875,-0.8449480287441711,0.03131911378593569
47,4.839818346255973,-1.3571488015235293,0.03705792872107508
48,4.875586867615617,-1.208656796999183,0.04008017208872143
49,4.503402427917047,-1.5524973993557412,0.038659140907002024
50,4.4286459323757335,-1.1857529728200307,0.03293754990057977
51,4.435067800962012,-1.5469362942789209,0.03202391344974422
52,4.478764198883414,-1.3432390344742093,0.028689957036809762
53,4.728309419610963,-1.540739678925294,0.23603982635958343
54,4.540093016623626,-1.4164410454605028,0.03226076697374746
55,4.785093344811527,-1.473568374689747,0.05114604635398825
56,4.609250154220348,-1.045792664374546,0.03041764407113926
57,4.764825341855527,-0.814363291939193,0.023070103667928332
58,5.735257264966494,-0.030319663639327255,0.02446167543309879
59,5.570193794113299,-0.5057855291823199,0.027722391057409538
60,5.959008178529152,0.007123782751456857,0.042077186025018934
61,6.161973857450849,0.004607769616171209,0.09482143995370125
62,5.348269186549942,-0.08088029044891654,0.02335862194343968
63,5.253867314557035,-0.1868801864518424,0.03216376909755969
64,5.3994536332668925,-1.1697830549569415,0.033947426938256274
65,4.669351931715798,-1.0738939331598547,0.028885433578010752
66,6.121069426611051,-1.5648107245718221,0.05235780007842954
67,4.375900441965988,-0.25110388249509796,0.06395740958232088
68,4.911166727489102,-0.2590529977574812,0.06842350586955764
69,4.659939992854546,0.07948380306653334,0.17860671134926598
70,4.180976516438077,0.8059584606427601,0.03557578969497986
